,gene,coef,Celltype
339,GBP3,-0.364511619209249,OPC
932,RP11-1078H9.5,-0.369507699142976,OPC
924,ZNF804A,-0.37174983303838,OPC
360,GRIN2D,-0.37393035881003,OPC
159,CDK8,-0.374385782820393,OPC
188,CNTN6,-0.375488276708064,OPC
550,PACRG,-0.377928180893473,OPC
790,SPECC1,-0.379663895461753,OPC
431,LARGE,-0.380376226206496,OPC
24,AC093734.11,-0.380591704365777,OPC
316,FLRT2,-0.386168128923573,OPC
48,AGPAT4,-0.387272220616219,OPC
570,PDPK1,-0.388469352748983,OPC
771,SLC9A1,-0.388920318982544,OPC
229,CTD-2335A18.1,-0.390786259324825,OPC
738,SEL1L3,-0.39124352052799,OPC
755,SHISA9,-0.392612436467854,OPC
21,AC079610.1,-0.393206688257802,OPC
398,JPX,-0.396017653912835,OPC
831,TIMM50,-0.396228020892203,OPC
81,ATE1,-0.396552392238589,OPC
868,TTLL6,-0.399727570385097,OPC
421,KLHDC2,-0.406181665044589,OPC
75,ASAP1,-0.410225987798205,OPC
199,CPNE5,-0.410745982330491,OPC
762,SLC24A3,-0.411176469465228,OPC
747,SESN3,-0.412204299500252,OPC
192,COLGALT2,-0.412528420375936,OPC
293,FAM133A,-0.414137437803551,OPC
123,C6orf120,-0.415945604217947,OPC
688,RP11-473M20.7,-0.416490920470544,OPC
87,ATP13A4,-0.417154132771771,OPC
818,TAF3,-0.417163984863663,OPC
115,C15orf41,-0.417835967341641,OPC
826,TENM3,-0.41816850091904,OPC
763,SLC25A36,-0.418205097206657,OPC
332,GAD1,-0.419080209943316,OPC
382,IFNGR1,-0.421124384196083,OPC
95,BACE1,-0.421367449879026,OPC
280,EPHB2,-0.424065663640384,OPC
405,KCNQ5,-0.42442169050289,OPC
235,CYB5B,-0.438471802046687,OPC
556,PC,-0.441174530562628,OPC
914,ZNF202,-0.441504580094525,OPC
881,VCAN,-0.442352674843145,OPC
116,C18orf54,-0.443884519308475,OPC
419,KIF5B,-0.44616027018737,OPC
97,BAZ2B,-0.447287016900091,OPC
361,GRIP1,-0.447829373437237,OPC
144,CCDC28A,-0.449400196957516,OPC
352,GPR17,-0.450485699233532,OPC
623,RAB20,-0.453152253224833,OPC
386,INTS10,-0.453492018368331,OPC
810,SUZ12P,-0.458860508412962,OPC
825,TEK,-0.462429190803933,OPC
365,GULP1,-0.462705431462386,OPC
40,ADCY2,-0.465935047746985,OPC
507,NBN,-0.473849180141315,OPC
28,ACAT1,-0.475201212614174,OPC
561,PCDH7,-0.478569780266883,OPC
857,TPD52L1,-0.480238688028241,OPC
835,TMCC3,-0.480717808834561,OPC
90,ATP2C2,-0.481035107558259,OPC
784,SORBS1,-0.481385068761238,OPC
183,CLDN11,-0.482944113130136,OPC
414,KIAA1217,-0.484759419321243,OPC
908,ZFAND4,-0.485495604428297,OPC
909,ZFYVE16,-0.486120198646726,OPC
439,LINC00461,-0.491756942462671,OPC
211,CSPG4,-0.4924868984754,OPC
764,SLC35F1,-0.501284554314547,OPC
822,TCF7L1,-0.503502763937901,OPC
860,TRIM67,-0.505368442582964,OPC
565,PDE1C,-0.510954602239464,OPC
846,TMEM237,-0.514550785775038,OPC
796,SRGAP3,-0.515961947109746,OPC
906,ZER1,-0.516879934950394,OPC
325,FRMD5,-0.518607702333034,OPC
249,DGKG,-0.522068168616762,OPC
659,RP11-159F24.1,-0.524426731574543,OPC
916,ZNF283,-0.525151716629506,OPC
517,NEAT1,-0.526445678121481,OPC
224,CTD-2066L21.3,-0.527817663431843,OPC
609,PSEN2,-0.53083470778209,OPC
253,DKK3,-0.534093487893034,OPC
256,DNAJC21,-0.539830236319968,OPC
9,AC005752.10,-0.546705092235686,OPC
384,IGSF11,-0.547288733683934,OPC
863,TSC22D1,-0.547510298480807,OPC
461,MB21D2,-0.547874961322246,OPC
880,UTRN,-0.548602600866634,OPC
882,VIPR2,-0.549529009353611,OPC
793,SPOCK3,-0.554706334901227,OPC
705,RP11-761I4.3,-0.557117974551196,OPC
124,C7orf60,-0.559843170134122,OPC
245,DDX60L,-0.562201569696088,OPC
68,ARHGAP21,-0.56493141558703,OPC
896,XPR1,-0.56668916271379,OPC
375,HK1,-0.568960273069894,OPC
232,CUL4B,-0.5719823411176,OPC
625,RAI14,-0.572207913258905,OPC
444,LRP1B,-0.574275660369978,OPC
158,CDK18,-0.576512064103136,OPC
32,ADAM28,-0.578810584127868,OPC
845,TMEM232,-0.580042252846744,OPC
333,GALNT14,-0.587010956115314,OPC
465,MED20,-0.588656863011472,OPC
474,MIPOL1,-0.591544947565868,OPC
46,AFF3,-0.593625545225895,OPC
569,PDK1,-0.594262938199181,OPC
105,BLOC1S6,-0.597668490303518,OPC
276,ENPP6,-0.60061299648999,OPC
248,DGKB,-0.606412456510439,OPC
169,CFAP161,-0.610575275238457,OPC
467,MEIS2,-0.615558725568959,OPC
772,SLC9B1,-0.616610413618753,OPC
271,EGR1,-0.617567311126577,OPC
740,SEMA3C,-0.621789227349423,OPC
789,SPARCL1,-0.623462888801265,OPC
385,INPP4B,-0.625043789508067,OPC
173,CHL1,-0.631266160710131,OPC
530,NLK,-0.637100337529236,OPC
71,ARL15,-0.63760352263086,OPC
675,RP11-381K20.2,-0.63764520482078,OPC
186,CLSTN2,-0.637862588807562,OPC
182,CLCN7,-0.640214846816394,OPC
622,RAB10,-0.646291731922473,OPC
525,NFIA,-0.649064030002894,OPC
170,CH17-189H20.1,-0.65203493735145,OPC
379,HSP90B1,-0.653847507773174,OPC
876,USP28,-0.662286178528907,OPC
596,PPFIBP1,-0.663013644967559,OPC
166,CEP250,-0.673335763002559,OPC
389,IQSEC1,-0.675645874348538,OPC
690,RP11-551L14.5,-0.681655779090812,OPC
838,TMEM132B,-0.684811106498774,OPC
607,PRPSAP1,-0.68675555826136,OPC
320,FOS,-0.688625204806644,OPC
674,RP11-368L12.1,-0.68881926900101,OPC
960,RP1-158P9.2,-0.691907267305326,OPC
264,DYNC2H1,-0.694053756655162,OPC
511,NCKAP1,-0.701724757300341,OPC
161,CENPJ,-0.705982564125559,OPC
858,TPM1,-0.706765989692037,OPC
641,RHBDL3,-0.70969743667308,OPC
841,TMEM200C,-0.71853360578526,OPC
437,LIMD1,-0.719648331605821,OPC
146,CCDC60,-0.721961324969664,OPC
791,SPEN,-0.724708376647209,OPC
717,RP5-1070A16.1,-0.724892270148229,OPC
509,NBPF11,-0.725114857731898,OPC
290,FAM104B,-0.72551193067347,OPC
608,PRUNE2,-0.727483109946493,OPC
27,ACADL,-0.728340642106694,OPC
165,CEP104,-0.738234505902334,OPC
864,TSHZ2,-0.740416364566648,OPC
94,AZIN2,-0.741999963221905,OPC
910,ZHX2,-0.750910286786771,OPC
873,UNC13C,-0.751651339241077,OPC
119,C1orf21,-0.769693218687333,OPC
632,RBFOX1,-0.771196623834702,OPC
776,SMARCD2,-0.771305998446419,OPC
478,MIRLET7BHG,-0.775055701228916,OPC
98,BCAS1,-0.780504648372661,OPC
646,RORA,-0.784296378882,OPC
800,ST6GALNAC5,-0.789397113369797,OPC
940,RP11-379H18.1,-0.790193905391235,OPC
154,CDH18,-0.795432847657727,OPC
900,ZBTB16,-0.796706456156001,OPC
962,RP11-120J1.1,-0.801270287530982,OPC
348,GOLPH3,-0.803933697329525,OPC
901,ZBTB20,-0.804041547827932,OPC
160,CELF2,-0.808876204879179,OPC
136,CCDC112,-0.809628392308374,OPC
356,GRIA1,-0.811486150740291,OPC
238,CYP3A5,-0.81321910091043,OPC
193,COMMD7,-0.821263870899921,OPC
587,PLG,-0.824227896383977,OPC
63,AP3B2,-0.830496311224756,OPC
549,OSBPL1A,-0.834922657348865,OPC
226,CTD-2192D1.1,-0.85515293642721,OPC
14,AC064875.2,-0.856981193030375,OPC
729,SAMD12,-0.86478582167267,OPC
239,CYP7B1,-0.867322833875711,OPC
449,LRRC7,-0.870422173327431,OPC
710,RP11-848P1.9,-0.875392060961481,OPC
366,GYPC,-0.875953000948011,OPC
100,BEND4,-0.876265612328653,OPC
413,KIAA0319,-0.878960971907324,OPC
751,SGCZ,-0.882713560139057,OPC
922,ZNF649,-0.883391129488958,OPC
295,FAM19A1,-0.892030727098387,OPC
427,KLHL4,-0.892304101159963,OPC
697,RP11-631M6.2,-0.892715281198542,OPC
639,RFWD3,-0.90204109864786,OPC
74,ARVCF,-0.90786791452554,OPC
315,FKBP5,-0.911005644473516,OPC
887,WASHC2A,-0.914565711696188,OPC
488,MRPL35,-0.916221187156284,OPC
769,SLC7A6OS,-0.923333430731058,OPC
336,GATB,-0.924454405550898,OPC
890,WDR91,-0.934594259878751,OPC
539,NRXN3,-0.935073184891837,OPC
114,C14orf93,-0.943008661527077,OPC
543,NUP98,-0.954734736810904,OPC
627,RANBP17,-0.955598623288986,OPC
43,ADGRL3,-0.98978301729467,OPC
247,DENND4A,-0.996989364955148,OPC
72,ARRB2,-1.00036908857928,OPC
167,CERS2,-1.01225193441587,OPC
576,PHLDB1,-1.0154881236307,OPC
309,FGF12,-1.0190280444019,OPC
534,NOS1AP,-1.01982461052606,OPC
713,RP11-886D15.1,-1.0224136134664,OPC
250,DHX57,-1.02405642926783,OPC
299,FAM69A,-1.02785740819952,OPC
62,AP000279.69,-1.04193541757535,OPC
744,SEMA6A,-1.04211501362657,OPC
218,CTC-467M3.1,-1.0506771215347,OPC
933,RP11-463J10.2,-1.06106085286604,OPC
111,C10orf11,-1.06347984534436,OPC
300,FAM71D,-1.06831991825655,OPC
175,CHRDL1,-1.072409613593,OPC
204,CREM,-1.08244178799601,OPC
347,GNG4,-1.08414374650454,OPC
59,ANO3,-1.0882527568711,OPC
7,AC005537.2,-1.10197295823611,OPC
600,PPP2R2B,-1.10208130164889,OPC
636,REEP1,-1.10324397961191,OPC
535,NOVA1,-1.10661128432257,OPC
374,HIVEP1,-1.13509553665303,OPC
23,AC091814.2,-1.13736222294992,OPC
127,CA10,-1.13747783021481,OPC
905,ZEB1,-1.1388582990725,OPC
698,RP11-631N16.2,-1.14366638869561,OPC
809,SUSD4,-1.1485014916383,OPC
210,CSNK1G1,-1.15431043913477,OPC
31,ACTL6B,-1.16890121370833,OPC
126,C9orf37,-1.17778616923569,OPC
381,HYPK,-1.18278158440933,OPC
217,CTC-358I24.1,-1.1846758335496,OPC
568,PDGFRA,-1.18588213958871,OPC
411,KHK,-1.19117538801929,OPC
334,GALNT8,-1.19440620396493,OPC
57,ANK2,-1.19605680331997,OPC
91,ATRNL1,-1.20124606304958,OPC
306,FBXO31,-1.20150622009888,OPC
257,DNPH1,-1.21225972291514,OPC
850,TMX1,-1.2145158584883,OPC
215,CTC-260E6.6,-1.22050097729828,OPC
259,DPYD,-1.22717040832472,OPC
799,SSR3,-1.24704390567498,OPC
77,ASNA1,-1.25125026698692,OPC
434,LDLRAD4,-1.25306954089896,OPC
859,TRAM2,-1.2547533268253,OPC
611,PSMD5,-1.2570533759758,OPC
212,CTA-215D11.6,-1.27255908665793,OPC
820,TAOK3,-1.27320634495328,OPC
528,NKAIN3,-1.27629188907293,OPC
715,RP4-555D20.2,-1.27867311319805,OPC
898,YIPF5,-1.27976348723832,OPC
230,CTD-3006G17.2,-1.2848793807546,OPC
518,NEDD1,-1.28713733814775,OPC
423,KLHL11,-1.28750136824059,OPC
702,RP11-752D24.3,-1.28884408427228,OPC
777,SMC1A,-1.2949418479214,OPC
847,TMEM33,-1.29788881898914,OPC
573,PEPD,-1.29815710255796,OPC
767,SLC41A3,-1.30974264681618,OPC
555,PBX4,-1.3120894740984,OPC
911,ZMYND19,-1.32805658733032,OPC
560,PCDH15,-1.3489415555634,OPC
814,SYT6,-1.35105394219028,OPC
457,MAP3K5,-1.35225812112804,OPC
949,TTR,-1.38182406661538,OPC
314,FKBP14,-1.38452145461617,OPC
819,TANC2,-1.38703232123148,OPC
109,BRMS1,-1.40726153358862,OPC
255,DNAJB1,-1.42835066382507,OPC
891,WNT7A,-1.43376261281209,OPC
93,AUTS2,-1.43897137993799,OPC
696,RP11-62I21.1,-1.45342438284878,OPC
745,SEMA6D,-1.47248002642584,OPC
409,KDM8,-1.50328100375273,OPC
396,JAZF1,-1.5056487844946,OPC
684,RP11-406A9.2,-1.51912604560312,OPC
451,LSAMP,-1.56783151987585,OPC
563,PCNX3,-1.59449823769803,OPC
593,POFUT1,-1.59612634946586,OPC
723,RPL23AP79,-1.63018083025121,OPC
18,AC074141.3,-1.65437071514086,OPC
917,ZNF287,-1.6613482552091,OPC
200,CPO,-1.67530577973526,OPC
672,RP11-327J17.3,-1.67810057864617,OPC
621,PTPRZ1,-1.69586016566055,OPC
575,PHKG2,-1.7182164076833,OPC
269,EGFEM1P,-1.74474887750076,OPC
149,CCSER1,-1.75869639758082,OPC
828,THBS3,-1.76666562440799,OPC
317,FLT3,-1.7957933603606,OPC
952,RP11-646I6.3,-1.80860550277436,OPC
377,HS6ST3,-1.82548871959974,OPC
284,EXOC8,-1.83412045939003,OPC
670,RP11-31F15.2,-1.8402795252595,OPC
456,MAP2,-1.85289447231663,OPC
10,AC007193.6,-1.85516061777905,OPC
843,TMEM208,-1.88790694079735,OPC
196,COPS7B,-1.89641665717836,OPC
869,TTPA,-1.96175526090794,OPC
787,SOX2-OT,-2.03301098076795,OPC
934,SRPX2,-2.101440429881,OPC
267,EFCAB1,-2.15803424542208,OPC
871,UAP1,-2.18484318086953,OPC
61,AP000233.4,-2.21484656756061,OPC
118,C1QTNF7,-2.25733877148862,OPC
861,TRIO,-2.56610112186004,OPC
187,CNTN5,-2.58343931349897,OPC
634,RBM5-AS1,-2.70022241713551,OPC
103,BHLHE22,-2.73396542207107,OPC
552,PAQR6,-2.80265428603201,OPC
